,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
177,177,chennai,0,Diesel,SUV,"20,000",Manual,1,1st Owner,Tata,Tata Harrier,2022,7423,XZ Plus BSVI,₹ 20.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,177,2022,Third Party insurance,Diesel,5 Seats,"20,000 Kms",KL22,First Owner,1956 cc,Manual,2022.0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,177,,17,,425,White,,1956,,1956 CC,Kryotec 2.0 L Turbocharged Engine,Disc,,,6-Speed,,,1706mm,1660,4598mm,167.67bhp,350Nm@1750-2500rpm,16.35 kmpl,5,4.0,Disc,,5,5,Power,,,350Nm,Yes,,"Tubeless, Radial",,4.0,2741mm,17,1894mm,,177
178,178,chennai,0,Petrol,SUV,"20,000",Automatic,1,1st Owner,MG,MG Hector,2022,8343,Sharp CVT,₹ 19.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,178,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",TN01,First Owner,1451 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,178,,18,,587,Others,,1451,FWD,1451 CC,1.5 L Turbocharged Intercooled,Disc,,,8-Speed,,,1760mm,1820,4655mm,141bhp,250Nm@1600-3600rpm,,5,4.0,Disc,,5,5,Power,,,250Nm,Yes,,"Tubeless, Radial",,4.0,2750mm,18,1835mm,,178
179,179,chennai,0,Petrol,SUV,"20,000",Automatic,1,1st Owner,MG,MG Hector,2022,8343,Sharp CVT,₹ 19.90 Lakh,,,,Trending Car!,High chances of sale in next 6 days,178,2022,Third Party insurance,Petrol,5 Seats,"20,000 Kms",TN01,First Owner,1451 cc,Automatic,2022.0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,179,,18,,587,Others,,1451,FWD,1451 CC,1.5 L Turbocharged Intercooled,Disc,,,8-Speed,,,1760mm,1820,4655mm,141bhp,250Nm@1600-3600rpm,,5,4.0,Disc,,5,5,Power,,,250Nm,Yes,,"Tubeless, Radial",,4.0,2750mm,18,1835mm,,179
180,180,chennai,0,Diesel,SUV,"55,037",Manual,2,2nd Owner,Hyundai,Hyundai Creta,2020,7699,SX Opt Diesel BSVI,₹ 14.45 Lakh,,,,Trending Car!,High chances of sale in next 6 days,180,Jun 2020,Third Party,Diesel,5 Seats,"55,037 Kms",TN19,Second Owner,1493 cc,Manual,2020.0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,180,,17,,,Blue,,1493,,1493 CC,1.5 L U2 CRDi Diesel,Disc,,CRDi,6-speed,,,1635mm,1585,4300mm,113.45bhp,250Nm@1500-2750rpm,,5,4.0,Disc,,5,5,Power,,,250Nm,Yes,,"Tubeless, Radial",DOHC,4.0,2610m,17,1790mm,,180
181,181,chennai,0,Petrol,Hatchback,"65,607",Manual,1,1st Owner,Hyundai,Hyundai Santro,2018,6666,Magna BSIV,₹ 4.51 Lakh,₹ 4.62 Lakh,,,Trending Car!,High chances of sale in next 6 days,181,Apr 2019,Zero Dep,Petrol,5 Seats,"65,607 Kms",TN11,First Owner,1086 cc,Manual,2018.0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181,,,,235,Silver,,1086,FWD,1086 CC,1.1 litre Petrol Engine,Disc,1476 mm,MPFI,5 Speed,,,1560 mm,1010,3610 mm,68bhp,99Nm@4500 rpm,20.3 kmpl,5,4.0,Drum,1494 mm,5,5,Power,No,,99Nm,No,,"Tubeless,Radial",DOHC,3.0,2400 mm,,1645 mm,,181
182,182,chennai,0,Cng,MUV,"70,000",Manual,1,1st Owner,Maruti,Maruti Ertiga Tour,2021,8869,STD CNG 2019-2022,₹ 11 Lakh,,,,Trending Car!,High chances of sale in next 6 days,182,2021,Third Party insurance,CNG,7 Seats,"70,000 Kms",UP57,First Owner,1462 cc,Manual,2021.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,182,,,74.0x85.0,,Others,,1462,FWD,1462 CC,K15B,Ventilated Disc,,,5-Speed,1795,,1690,1235,4395,91.18bhp,122nm@4400rpm,,5,4.0,Drum,,7,7,,,,122nm,,5.2,"Tubeless, Radial",,4.0,2740,,1735,,182
183,183,chennai,0,Petrol,Hatchback,"74,777",Manual,1,1st Owner,Hyundai,Hyundai i20,2016,1483,Asta Option 1.2,₹ 6.31 Lakh,₹ 6.70 Lakh,,,Trending Car!,High chances of sale in next 6 days,183,Mar 2016,Comprehensive,Petrol,5 Seats,"74,777 Kms",TN02,First Owner,1197 cc,Manual,2016.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,183,13.2 Seconds,16,,295-litres,Others,,1197,FWD,1197 CC,Kappa VTVT Petrol Engine,Disc,1505mm,MPFI,5 Speed,,,1505mm,1066kg,3985mm,81.83bhp,114.7Nm@4000rpm,18.6 kmpl,5,4.0,Drum,1503mm,5,5,Power,No,170 Kmph,114.7Nm,No,5.2 metres,Tubeless,DOHC,4.0,2570mm,16,1734mm,,183
184,184,chennai,0,Petrol,Sedan,"1,02,392",Manual,2,2nd Owner,Toyota,Toyota Etios,2012,2190,G,₹ 4.11 Lakh,,,,Trending Car!,High chances of sale in next 6 days,184,Dec 2012,Comprehensive,Petrol,5 Seats,"1,02,392 Kms",TN07,Second Owner,1496 cc,Manual,2012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,,15,,,Silver,,1496,,1496 CC,Petrol Engine,,,EFI(Electronic Fuel Injection),,,,,920kg,,88.73bhp,132Nm@3000rpm,17.6 kmpl,4,4.0,,,5,5,Power,No,,132Nm,No,,"Tubeless,Radial",DOHC,4.0,,15,,,184
185,185,chennai,0,Diesel,Sedan,"90,210",Manual,1,1st Owner,Skoda,Skoda Rapid,2015,3132,1.5 TDI Ambition Plus,₹ 5 Lakh,,,,Trending Car!,High chances of sale in next 6 days,185,Sept 2015,Comprehensive,Diesel,5 Seats,"90,210 Kms",TN09,First Owner,1498 cc,Manual,2015.0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,185,,15,,460-litres,White,,1498,FWD,1498 CC,Turbocharged Diesel Engin,Disc,,Direct Injection,5 Speed,1760kg,,1466mm,1206kg,4386mm,103.6bhp,250Nm@1500-2500rpm,21.14 kmpl,4,4.0,Drum,,5,5,Power,No,,250Nm,Yes,5.3 metres,"Tubeless,Radial",DOHC,4.0,2552mm,15,1699mm,,185
186,186,chennai,0,Petrol,Sedan,"62,373",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2014,10244,VXI,₹ 4.88 Lakh,,,,Trending Car!,High chances of sale in next 6 days,186,Aug 2014,Third Party,Petrol,5 Seats,"62,373 Kms",TN07,First Owner,1197 cc,Manual,2014.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,186,,,,378,Silver,,1197,,1197 CC,,Disc,,,5 Speed,1335,160,1515,880-915,3995mm,88.50bhp,113Nm@4400rpm,22.41 kmpl,4,4.0,Drum,,5,5,Electric,,,113Nm,,4.8,"Tubeless, Radial",,4.0,2450,,1735,,186
187,187,chennai,0,Diesel,Sedan,"80,000",Manual,1,1st Owner,Tata,Tata Zest,2015,3013,Quadrajet 1.3 75PS XE,₹ 4.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,187,2015,Third Party insurance,Diesel,5 Seats,"80,000 Kms",TN81,First Owner,1248 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187,15 Seconds,,,390,Others,,1248,FWD,1248 CC,Quadrajet Engine,Disc,,CRDi,5 Speed,,,1570mm,1152kg,3995mm,74bhp,190Nm@1750-3000rpm,22.95 kmpl,4,4.0,Drum,,5,5,Power,No,158 Kmph,190Nm,Yes,5.1 metres,"Tubeless,Radial",DOHC,4.0,2470mm,,1706mm,,187
188,188,chennai,0,Petrol,Hatchback,"25,219",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2018,10360,ZXI AMT,₹ 5.14 Lakh,,,,Trending Car!,High chances of sale in next 6 days,188,Jul 2018,Comprehensive,Petrol,5 Seats,"25,219 Kms",TN18,Second Owner,998 cc,Automatic,2018.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,188,,,,313,Silver,,998,,998 CC,K10C,Ventilated Disc,1430,,5-Speed,1260,,1555,820,3695mm,65.71bhp,89Nm@3500rpm,26 kmpl,5,3.0,Drum,1440,5,5,Electric,,,89Nm,,,"Tubeless, Radial",,4.0,2435,,1655,,188
189,189,chennai,0,Diesel,Hatchback,"64,409",Manual,3,3rd Owner,Maruti,Maruti Swift,2014,4164,VDI BSIV,₹ 5.08 Lakh,,,,Trending Car!,High chances of sale in next 6 days,189,Jan 2015,Third Party,Diesel,5 Seats,"64,409 Kms",TN15,Third Owner,1248 cc,Manual,2014.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,189,14.8 Seconds,,69.6 X 82 mm,204-liters,Silver,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc,,CRDI,5 Speed,1405kg,,1530mm,960Kg,3840mm,74bhp,190Nm@2000rpm,25.2 kmpl,5,4.0,Drum,,5,5,Power,No,155 Kmph,190Nm,Yes,4.8 metres,Tubeless Tyres,DOHC,4.0,2450mm,,1735mm,,189
190,190,chennai,0,Diesel,SUV,"52,000",Manual,1,1st Owner,Tata,Tata Nexon,2018,5998,1.5 Revotorq XZ Plus,₹ 8.65 Lakh,,,,Trending Car!,High chances of sale in next 6 days,190,May 2018,Comprehensive,Diesel,5 Seats,"52,000 Kms",TN03,First Owner,1497 cc,Manual,2018.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,190,13.25 Seconds,16,76x82.5,350,Blue,,1497,FWD,1497 CC,"Revotorq, 1.5L Turbocharged engine",Disc,1540 mm,CDI,6 Speed,,209 mm,1607mm,1305Kg,3994mm,108.5bhp,260Nm@1500-2750rpm,21.5 kmpl,5,4.0,Drum,1530 mm,5,5,Power,No,154.19 kmph,260Nm,Yes,5.1m,Tubeless Radial Tyres,DOHC,4.0,2498mm,16,1811mm,,190
191,191,chennai,0,Petrol,Sedan,"30,000",Automatic,2,2nd Owner,Maruti,Maruti Ciaz,2018,6555,Alpha Automatic BSIV,₹ 8.55 Lakh,,,,Trending Car!,High chances of sale in next 6 days,191,Feb 2019,Comprehensive,Petrol,5 Seats,"30,000 Kms",TN09,Second Owner,1462 cc,Automatic,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,191,,16,74 x 85 mm,510-litres,Blue,,1462,FWD,1462 CC,k15B VVT Engine,Ventilated Disc,,MPFI,4 Speed,1530Kg,,1485 mm,1105,4490 mm,103.25bhp,138Nm@4400rpm,20.28 kmpl,4,4.0,Drum,,5,5,Power,No,,138Nm,No,5.4 metres,"Tubeless, Radial",DOHC,4.0,2650 mm,16,1730 mm,,191
192,192,chennai,0,Diesel,Sedan,"14,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz S-Class,2020,6284,S 350 d,₹ 1.18 Crore,,,,Trending Car!,High chances of sale in next 6 days,192,Jan 2021,Comprehensive,Diesel,5 Seats,"14,000 Kms",TN14,First Owner,2925 cc,Automatic,2020.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,192,6.0 Seconds,18,,,Blue,,2925,RWD,2925 CC,L6 Diesel Engine,Disc,1624mm,CRDI,9 Speed,,,1494mm,2045,5255mm,281.61bhp,600Nm@1200-3200rpm,13.5 kmpl,4,6.0,Disc,,5,5,Power,No,250 kmph,600Nm,Yes,6.15 metres,"Tubeless,Radial",DOHC,4.0,3165mm,18,,,192
193,193,chennai,0,Diesel,SUV,"48,574",Manual,1,1st Owner,Hyundai,Hyundai Venue,2019,6943,S Diesel BSIV,₹ 9.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,193,Aug 2019,Comprehensive,Diesel,5 Seats,"48,574 Kms",TN07,First Owner,1396 cc,Manual,2019.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,193,,,,350,Blue,,1396,FWD,1396 CC,,Disc,,CRDi,6-Speed,,190mm,1605 mm,1140,3995 mm,88.76bhp,220Nm@1500-2750rpm,23.7 kmpl,5,4.0,Drum,,5,5,Power,,,220Nm,No,,Radial,,4.0,2500 mm,,1770 mm,,193
