,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
922,922,jaipur,0,Petrol,SUV,"70,000",Manual,1,1st Owner,Mahindra,Mahindra KUV 100,2016,3566,mFALCON G80 K4 Plus,₹ 3 Lakh,,,,Trending Car!,High chances of sale in next 6 days,922,2016,Third Party insurance,Petrol,6 Seats,"70,000 Kms",RJ14,First Owner,1198 cc,Manual,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,922,14.5 seconds,,,243-litres,Others,,1198,FWD,1198 CC,mFALCON G80 Engine,Disc,1490mm,MPFI,5 Speed,,,1635mm,1155,3675mm,82bhp,115Nm@3500-3600rpm,18.15 kmpl,5,3.0,Drum,1490mm,6,6,Power,No,160 kmph,115Nm,No,5.05 meters,"Tubeless,Radial",DOHC,4.0,2385mm,,1715mm,,922
923,923,jaipur,0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Swift,2021,8379,ZXI BSVI,₹ 6.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,923,2021,Third Party insurance,Petrol,5 Seats,"40,000 Kms",RJ41,First Owner,1197 cc,Manual,2021.0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,923,,15,,268,Others,,1197,,1197 CC,K Series Dual jet,Disc,1520,,5-Speed,1335,,1530,875-905,3845mm,88.50bhp,113Nm@4400rpm,22.38 kmpl,5,4.0,Drum,1520,5,5,Electric,,,113Nm,,4.8,"Radial, Tubeless",,4.0,2450,15,1735,,923
924,924,jaipur,0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Maruti,Maruti Swift,2006,5318,1.3 LXI,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,924,2006,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",RJ07,Third Owner,1298 cc,Manual,2006.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,12.29 seconds,14,74.0 x 75.5 mm,232 litres,Others,9.0:1,1298,,1298 CC,In-Line Engine,Ventilated Disc,1470mm,MPFI,5 Speed,1415kg,,1530mm,870,3760mm,88.2,"11.5@4,500 (kgm@rpm)",16.1 kmpl,5,4.0,Drum,1480mm,5,5,Power,No,160 kmph,11.5,No,4.7 m,"Tubeless,Radial",,4.0,2390mm,14,1690mm,,924
925,925,jaipur,0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Tata,Tata Tigor,2019,5676,1.2 Revotron XZ,₹ 5 Lakh,,,,Trending Car!,High chances of sale in next 6 days,925,2019,Third Party insurance,Petrol,5 Seats,"60,000 Kms",Second Owner,1199 cc,Manual,2019,,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,925,,15,77 X 85.8 mm,419 litres,Others,10.8:1,1199,FWD,1199 CC,Revotron Engine,Disc,1400mm,MPFi,5 Speed,,,1537mm,1052kg,3992mm,84bhp,114Nm@3500rpm,20.3 kmpl,4,3.0,Drum,1420mm,5,5,Power,No,,114Nm,No,,"Tubeless,Radial",DOHC,4.0,2450mm,15,1677mm,,925
926,926,jaipur,0,Petrol,Hatchback,"1,50,000",Automatic,4,4th Owner,Maruti,Maruti A-Star,2010,3896,AT VXI,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,926,2010,Third Party insurance,Petrol,5 Seats,"1,50,000 Kms",RJ05,Fourth Owner,998 cc,Automatic,2010.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,926,,13,73.0 X 79.5 mm,,Others,10:1,998,FWD,998 CC,K Series Petrol Engine,Ventilated Disc,1405mm,MPFI,4 Speed,1320kg,,1490mm,860-895kg,3500mm,66.1bhp,90Nm@3500rpm,16.98 kmpl,5,3.0,Drum,1400mm,5,5,Power,No,,90Nm,No,4.5metres,"Tubeless,Radial",,4.0,2360mm,13,1600mm,,926
927,927,jaipur,0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Tata,Tata Indigo,2011,2739,CR4,₹ 1.61 Lakh,,,,Trending Car!,High chances of sale in next 6 days,927,2011,Third Party insurance,Diesel,5 Seats,"90,000 Kms",Second Owner,1396 cc,Manual,2011,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,927,,14,,450-litre,Others,,1396,FWD,1396 CC,CR4 Turbo Intercooled Eng,Disc,,Common Rail,5 Speed,,,1540mm,1050,4377mm,70bhp,140Nm@1800-3000rpm,23.57 kmpl,4,4.0,Drum,,5,5,Power,No,,140Nm,Yes,5.5metres,"Tubeless,Radial",,2.0,2650mm,14,1620mm,,927
928,928,jaipur,0,Petrol,SUV,"10,000",Manual,2,2nd Owner,Honda,Honda WR-V,2023,7895,VX,₹ 10 Lakh,,,,Trending Car!,High chances of sale in next 6 days,928,2023,Third Party insurance,Petrol,5 Seats,"10,000 Kms",RJ13,Second Owner,1199 cc,Manual,2023.0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,928,,16,,363,Others,,1199,,1199 CC,i-VTEC,Ventilated Disc,,,5 Speed,,,1601,1106,3999mm,88.50bhp,110Nm@4800rpm,16.5 kmpl,5,4.0,Drum,,5,5,Electric,,,110Nm,,5.3,"Tubeless, Radial",SOHC,4.0,2555,16,1734,,928
929,929,jaipur,0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Tata,Tata Tiago,2020,7376,XZ,₹ 5.20 Lakh,,,,Trending Car!,High chances of sale in next 6 days,929,2020,Third Party insurance,Petrol,5 Seats,"50,000 Kms",First Owner,1199 cc,Manual,2020,,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,929,,,,,Others,,1199,,1199 CC,1.2 L Revotron,Disc,,,5-Speed`,,,1535,1100,3765,84.82bhp,113nm@3300rpm,20.09 kmpl,5,3.0,Drum,,5,5,Electric,,,113nm,,,"Tubeless, Radial",,4.0,2400,,1677,,929
930,930,jaipur,0,Diesel,SUV,"90,000",Manual,2,2nd Owner,Mahindra,Mahindra TUV 300,2016,5465,mHAWK100 T8 Dual Tone,₹ 7.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,930,2016,Third Party insurance,Diesel,7 Seats,"90,000 Kms",RJ14,Second Owner,1493 cc,Manual,2016.0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,930,13.9 Seconds,15,,384-litres,Others,,1493,RWD,1493 CC,mHawk 100 Diesel Engine,Disc,,CRDi,5 Speed,2225kg,,1826mm,1650kg,3995mm,100bhp,240Nm@1600-2800rpm,18.49 kmpl,5,3.0,Drum,,7,7,Power,No,156 Kmph,240Nm,Yes,5.35 metres,"Tubeless,Radials",,2.0,2680mm,15,1835mm,,930
931,931,jaipur,0,Petrol,MUV,"30,000",Manual,1,1st Owner,Renault,Renault Triber,2021,7421,RXZ BSVI,₹ 7.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,931,2021,Third Party insurance,Petrol,7 Seats,"30,000 Kms",RJ14,First Owner,999 cc,Manual,2021.0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,931,,,,84,Others,,999,,999 CC,,Disc,1527,MPFi,5 Speed,,,1643,947,3991mm,71.01bhp,96Nm@3500rpm,20 kmpl,5,3.0,Drum,1525,7,7,Electric,,,96Nm,,,"Tubeless, Radial",,4.0,,,1739,,931
932,932,jaipur,0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2013,3958,2010-2014 VXI,₹ 2.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,932,2013,Third Party insurance,Petrol,5 Seats,"40,000 Kms",RJ14,First Owner,998 cc,Manual,2013.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,932,13.3 Seconds,13,,,Others,,998,FWD,998 CC,K Series Petrol Engine,Ventilated Disc,1295mm,,5 Speed,1185kg,,1460mm,765kg,3620mm,67.1bhp,90Nm@3500rpm,20.92 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,,90Nm,No,4.6metres,"Tubeless,Radial",,4.0,2360mm,13,1475mm,,932
933,933,jaipur,0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Renault,Renault Duster,2013,5052,110PS Diesel RxZ,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,933,2013,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",First Owner,1461 cc,Manual,2013,,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,933,,16,,475-litres,Others,,1461,FWD,1461 CC,dCi Diesel Engine,Ventilated Disc,1560mm,CRDI,6 Speed,1781kg,,1695mm,1240,4315mm,108.45bhp,248Nm@2250rpm,19.01 kmpl,5,4.0,Drum,1567mm,5,5,Power,No,,248Nm,Yes,5.2 metres,"Tubeless,Radial",DOHC,4.0,2673mm,16,1822mm,,933
934,934,jaipur,0,Lpg,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2017,1580,Sportz 1.1L LPG,₹ 4 Lakh,,,,Trending Car!,High chances of sale in next 6 days,934,2017,Third Party insurance,LPG,5 Seats,"1,20,000 Kms",First Owner,1086 cc,Manual,2017,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,934,14.3 Seconds,,,225-litres,Others,,1086,FWD,1086 CC,IRDE2 Engine,Ventilated Disc,1400mm,MPFI+LPG,5 Speed,,,1550mm,860kg,3585mm,68.05bhp,99.04Nm@4500rpm,19.2 kmpl,5,4.0,Drum,1385mm,5,5,Power,No,165 Kmph,99.04Nm,No,4.7 metres,"Tubeless,Radial",SOHC,3.0,2380mm,,1595mm,,934
935,935,jaipur,0,Petrol,Hatchback,"1,00,000",Manual,3,3rd Owner,Maruti,Maruti Alto,2012,3903,LXi,₹ 1.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,935,2012,Third Party insurance,Petrol,5 Seats,"1,00,000 Kms",RJ06,Third Owner,796 cc,Manual,2012.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,935,17.7 seconds,12,68.5 x 72.0 mm,,Others,,796,FWD,796 CC,In-Line Engine,Disc,1295mm,MPFI,5 Speed,1140kg,,1460mm,705kg,3495mm,46.3bhp,62Nm@3000rpm,19.7 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,137km/hr,62Nm,No,4.6m,"Tubeless,Radial",SOHC,4.0,2360mm,12,1475mm,,935
936,936,jaipur,0,Diesel,Sedan,"90,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,4209,VDI,₹ 4.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,936,2016,Third Party insurance,Diesel,5 Seats,"90,000 Kms",First Owner,1248 cc,Manual,2016,,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,936,13.8 Seconds,,69.6 X 82 mm,320-liters,Others,17.6:1,1248,FWD,1248 CC,DDiS Diesel Engine,Ventilated Disc,1485mm,CRDI,5 Speed,1505kg,,1555mm,1055kg,3995mm,74bhp,190Nm@2000rpm,26.59 kmpl,4,4.0,Drum,1495mm,5,5,Power,No,169 Kmph,190Nm,Yes,4.8 metres,"Tubeless,Radial",DOHC,4.0,2430mm,,1695mm,,936
937,937,jaipur,0,Petrol,Hatchback,"70,000",Manual,4,4th Owner,Maruti,Maruti 800,2004,3889,Std MPFi,"₹ 40,000 ",,,,Trending Car!,High chances of sale in next 6 days,937,2004,Third Party insurance,Petrol,4 Seats,"70,000 Kms",RJ14,Fourth Owner,796 cc,Manual,2004.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,21 seconds,12,68.5 x 72.0 mm,,Others,8.8:1,796,FWD,796 CC,Hi-Tech Petrol Engine,Disc,,MPFI,4 Speed,1000kg,,1405mm,650kg,3335mm,37bhp,59Nm@2500rpm,16.1 kmpl,4,3.0,Drum,,4,4,Manual,No,144km/hr,59Nm,No,4.4metres,Radial ,SOHC,2.0,2175mm,12,1440mm,,937
938,938,jaipur,0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Chevrolet,Chevrolet Sail,2017,545,1.3 Base,₹ 4.25 Lakh,,,,Trending Car!,High chances of sale in next 6 days,938,2017,Third Party insurance,Diesel,5 Seats,"1,50,000 Kms",RJ14,First Owner,1248 cc,Manual,2017.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,938,16 Seconds,,,370-litres,Others,,1248,FWD,1248 CC,SMARTECH Diesel Engine,Disc,,CRDi,5 Speed,,,1503mm,1124kg,4249mm,74bhp,190Nm@1750rpm,22.1 kmpl,4,4.0,Drum,,5,5,Power,No,160 Kmph,190Nm,Yes,5.15 metres,"Tubeless,Radial",DOHC,4.0,2465 mm,,1690mm,,938
