,id,car_from,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText_heading,trendingText_desc,id,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,id,Acceleration,Alloy Wheel Size,BoreX Stroke,Cargo Volumn,Color,Compression Ratio,Displacement,Drive Type,Engine,Engine Type,Front Brake Type,Front Tread,Fuel Suppy System,Gear Box,Gross Weight,Ground Clearance Unladen,Height,Kerb Weight,Length,Max Power,Max Torque,Mileage,No Door Numbers,No of Cylinder,Rear Brake Type,Rear Tread,Seating Capacity,Seats,Steering Type,Super Charger,Top Speed,Torque,Turbo Charger,Turning Radius,Tyre Type,Value Configuration,Values per Cylinder,Wheel Base,Wheel Size,Width,d,id
1346,1346,hyderabad,0,Petrol,Sedan,"73,322",Automatic,1,1st Owner,Hyundai,Hyundai Xcent,2016,1860,1.2 Kappa S AT,₹ 4.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1346,Jul 2016,Not Available,Petrol,5 Seats,"73,322 Kms",TS04,First Owner,1197 cc,Automatic,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1346,14.2 Seconds,,,407-litres,Sleek Silver,,1197,FWD ,1197 CC,Kappa VTVT Petrol Engine,Disc ,1479mm,Direct Injection,4 Speed ,,,1520mm,1100,3995mm,82bhp,114Nm@4000rpm,19.1 kmpl,4,4.0,Drum,1493mm,5,5,Power,No,172 Kmph,114Nm,No,4.7 metres,Tubeless,DOHC,4.0,2425mm,,1660mm,,1346
1347,1347,hyderabad,0,Petrol,Hatchback,"47,784",Manual,2,2nd Owner,Honda,Honda Brio,2014,1188,S MT,₹ 3.97 Lakh,₹ 4.26 Lakh,,,Trending Car!,High chances of sale in next 6 days,1347,Jun 2014,Third Party insurance,Petrol,5 Seats,"47,784 Kms",TS07,Second Owner,1198 cc,Manual,2014.0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1347,14.5 Seconds,,,175-litres,Silver,,1198,FWD,1198 CC,i-VTEC Engine,Disc,1480mm,PGM - Fi,5 Speed,,,1500mm,925kg,3610mm,86.8bhp,109Nm@4500rpm,19.4 kmpl,5,4.0,Drum,1465mm,5,5,Power,No,164 Kmph,109Nm,No,4.5 metres,"Tubeless,Radial",SOHC,4.0,2345mm,,1680mm,,1347
1348,1348,hyderabad,0,Petrol,Hatchback,"80,643",Automatic,1,1st Owner,Toyota,Toyota Glanza,2020,6977,G CVT,₹ 7.16 Lakh,₹ 7.35 Lakh,,,Trending Car!,High chances of sale in next 6 days,1348,Aug 2020,Third Party insurance,Petrol,5 Seats,"80,643 Kms",TS07,First Owner,1197 cc,Automatic,2020.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1348,,R16,,339,Others,,1197,FWD,1197 CC,Petrol Engine,Disc,,,5-Speed,1360kg,,1510mm,935kg,3995mm,81.80bhp,113Nm@4200rpm,19.56 kmpl,5,4.0,Drum,,5,5,Electric,,,113Nm,no,4.9,Radial,,4.0,2520mm,R16,1745mm,,1348
1349,1349,hyderabad,0,Petrol,Sedan,"48,683",Manual,1,1st Owner,Skoda,Skoda Rapid,2019,5498,1.6 MPI Style BSIV,₹ 8.30 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1349,Oct 2019,Not Available,Petrol,5 Seats,"48,683 Kms",TS08,First Owner,1598 cc,Manual,2019.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1349,,16,,460,White,,1598,FWD,1598 CC,Petrol Engine,Disc,,MPFI,5 Speed,1680Kg,120mm,1466mm,1137kg,4413mm,103.2bhp,153Nm@3750-3800rpm,14.3 kmpl,4,4.0,Drum,,5,5,Power,No,185kmph,153Nm,No,5.3 meters,"Tubeless,Radial",DOHC,4.0,2552mm,16,1699mm,,1349
1350,1350,hyderabad,0,Petrol,Hatchback,"87,908",Manual,1,1st Owner,Maruti,Maruti Wagon R Stingray,2016,4369,VXI,₹ 3.80 Lakh,₹ 4.18 Lakh,,,Trending Car!,High chances of sale in next 6 days,1350,Feb 2017,Third Party insurance,Petrol,5 Seats,"87,908 Kms",TS13,First Owner,998 cc,Manual,2016.0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1350,15 Seconds,14,,180-liters,White,,998,FWD,998 CC,K 10B Petrol Engine,Ventilated Disc,1295mm,MPFI,5 Speed,1350kg,,1670mm,885kg,3636mm,67.04bhp,90Nm@3500rpm,20.51 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,150 Kmph,90Nm,No,4.6 metres,Tubeless Tyres,DOHC,4.0,2400mm,14,1475mm,,1350
1351,1351,hyderabad,0,Petrol,Sedan,"1,20,000",Manual,1,1st Owner,Chevrolet,Chevrolet Sail,2013,549,1.2 LS ABS,₹ 2 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1351,2013,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",AP28,First Owner,1199 cc,Manual,2013.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1351,14 Seconds,,,370-litres,White,,1199,FWD,1199 CC,SMARTECH Petrol Engine,Disc,,MPFi,5 Speed,,,1503mm,1065kg,4249mm,82.4bhp,108.5Nm@5000rpm,18.2 kmpl,4,4.0,Drum,,5,5,Power,No,155 Kmph,108.5Nm,No,5.15 metres,"Tubeless,Radial",DOHC,4.0,2465mm,,1690mm,,1351
1352,1352,hyderabad,0,Petrol,Hatchback,"61,822",Automatic,1,1st Owner,Maruti,Maruti Celerio,2016,3995,ZXI AT Optional,₹ 4.60 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1352,Feb 2017,Comprehensive,Petrol,5 Seats,"61,822 Kms",TS08,First Owner,998 cc,Automatic,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1352,15.05 Seconds,,73 X 82 mm,235-litres,White,11.0:1,998,FWD,998 CC,K10B Engine,Ventilated Disc,1420mm,MPFi,5 Speed ,1250kg,,1565mm,845kg,3715mm,67.04bhp,90Nm@3500rpm,23.1 kmpl,5,3.0,Drum,1410mm,5,5,Power,No,150 Kmph,90Nm,No,4.7 metres,"Tubeless, Radial",DOHC,4.0,2425mm,,1635mm,,1352
1353,1353,hyderabad,0,Petrol,Hatchback,"23,748",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,7075,VXI BSVI,₹ 4.10 Lakh,₹ 4.27 Lakh,,,Trending Car!,High chances of sale in next 6 days,1353,Jun 2021,Third Party,Petrol,5 Seats,"23,748 Kms",TS15,First Owner,796 cc,Manual,2021.0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1353,,,,,Silver,,796,,796 CC,F8D Petrol Engine,Disc,1295mm,,5 Speed,1185kg,,1475mm,762kg,3445mm,47.33bhp,69Nm@3500rpm,22.05 kmpl,5,3.0,Drum,1290mm,5,5,,,,69Nm,,4.6,Tubeless Tyres,,4.0,2360mm,,1515mm,,1353
1354,1354,hyderabad,0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Volkswagen,Volkswagen Polo,2010,1956,Petrol Comfortline 1.2L,₹ 2.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1354,2010,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",Second Owner,1198 cc,Manual,2010,,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1354,14.2 Seconds,15,,,Others,,1198,FWD,1198 CC,In-Line Engine,Disc,,MPFI ,5 Speed,,,1453mm,1030kg,3970mm,73.9bhp,110Nm@3750rpm,16.47 kmpl,5,3.0,Drum,,5,5,Power,No,162.9km/hr,110Nm,No,4.97 metres,"Tubeless,Radial",,4.0,2456mm,15,1682mm,,1354
1355,1355,hyderabad,0,Petrol,Hatchback,"84,484",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2016,4320,AMT VXI Option,₹ 4.08 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1355,Jun 2017,Third Party insurance,Petrol,5 Seats,"84,484 Kms",TS13,First Owner,998 cc,Automatic,2016.0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1355,18.6 Seconds,,69 x 72 mm,180-liters,Silver,,998,FWD,998 CC,K10B Petrol Engine,Ventilated Disc,1295mm,,5 Speed,1350kg,,1700mm,895kg,3599mm,67bhp,90Nm@3500rpm,20.51 kmpl,5,3.0,Drum,1290mm,5,5,Power,No,152 kmph,90Nm,No,4.6 metres,Tubeless Tyres,DOHC,4.0,2400mm,,1495mm,,1355
1356,1356,hyderabad,0,Petrol,Hatchback,"10,000",Automatic,1,1st Owner,Renault,Renault KWID,2018,5431,1.0 AMT RXT,₹ 4 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1356,2018,Third Party insurance,Petrol,5 Seats,"10,000 Kms",TS13,First Owner,999 cc,Automatic,2018.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1356,17.44 Seconds,,,300,Others,,999,FWD,999 CC,Petrol Engine,Disc,,MPFi,5 Speed,,,1478mm,730,3679mm,67bhp,91Nm@4250rpm,24.04 kmpl,5,3.0,Drum,,5,5,Power,No,159.4 kmph,91Nm,No,4.9 metres,"Tubeless,Radial",DOHC,4.0,2422mm,,1579mm,,1356
1357,1357,hyderabad,0,Petrol,Hatchback,"10,000",Automatic,1,1st Owner,Renault,Renault KWID,2018,5431,1.0 AMT RXT,₹ 4 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1356,2018,Third Party insurance,Petrol,5 Seats,"10,000 Kms",TS13,First Owner,999 cc,Automatic,2018.0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1357,17.44 Seconds,,,300,Others,,999,FWD,999 CC,Petrol Engine,Disc,,MPFi,5 Speed,,,1478mm,730,3679mm,67bhp,91Nm@4250rpm,24.04 kmpl,5,3.0,Drum,,5,5,Power,No,159.4 kmph,91Nm,No,4.9 metres,"Tubeless,Radial",DOHC,4.0,2422mm,,1579mm,,1357
1358,1358,hyderabad,0,Petrol,Hatchback,"60,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz B Class,2014,4539,B180 Sports,₹ 11 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1358,2014,Third Party insurance,Petrol,5 Seats,"60,000 Kms",TS11,First Owner,1595 cc,Automatic,2014.0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1358,10.2 Seconds,17,,488-litres,Others,,1595,FWD,1595 CC,In-Line Petrol Engine,Disc,1522mm,Direct Injection,7G DCT 7-Speed Dual Clutch Transmission ,1950kg,,1557mm,1425kg,4359mm,120.7bhp,200Nm @1250-4000rpm,11.9 kmpl,5,4.0,Disc,1549mm,5,5,Power,No,190km/hr,200Nm ,Yes,5.5 metres,"Tubeless,Radial",,4.0,2699mm,17,2010mm,,1358
1359,1359,hyderabad,0,Petrol,Hatchback,"70,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2011,1642,1.2 Sportz,₹ 3.10 Lakh,,,,Trending Car!,High chances of sale in next 6 days,447,2011,Third Party insurance,Petrol,5 Seats,"70,000 Kms",Second Owner,1197 cc,Manual,2011,,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1359,12.96 Sec,14,,295 Lit,Others,:1,1197,FWD,1197 CC,In-Line Engine,Disc,"1,505 mm",MPFI,5 Speed,,,1505 mm,1020,3940 mm,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",17 kmpl,5,4.0,Drum,"1,503 mm",5,5,Power,No,,"11.4 kgm at 4,000 rpm",No,5.20 m,"Tubeless,Radial",DOHC,4.0,"2,525 mm",14,1710 mm,,1359
1360,1360,hyderabad,0,Petrol,Hatchback,"50,000",Automatic,2,2nd Owner,Maruti,Maruti Swift,2018,7058,AMT ZXI Plus,₹ 6.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1360,2018,Third Party insurance,Petrol,5 Seats,"50,000 Kms",TS09,Second Owner,1197 cc,Automatic,2018.0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1360,12.71s,R15,73 x 72 mm,268,Others,,1197,FWD,1197 CC,VTVT Engine,Disc,1520mm,MPFi,5,1315kg,,1530mm,855-885,3840mm,81.80bhp,113Nm@4200rpm,21.21 kmpl,5,4.0,Drum,1520mm,5,5,Electric,No,,113Nm,No,4.8 Meters,Tubeless,DOHC,4.0,2450mm,R15,1735mm,,1360
1361,1361,hyderabad,0,Diesel,Hatchback,"1,00,000",Manual,1,1st Owner,Tata,Tata Bolt,2015,2496,Quadrajet XE,₹ 3.50 Lakh,,,,Trending Car!,High chances of sale in next 6 days,1361,2015,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",TS02,First Owner,1248 cc,Manual,2015.0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1361,,,,210,Others,,1248,FWD,1248 CC,Quadrajet Engine,Disc,,CRDi,5 Speed,,,1562mm,1132-1160 kg,3825mm,74bhp,190Nm@1750-3000rpm,22.95 kmpl,5,4.0,Drum,,5,5,Power,No,150 Kmph,190Nm,Yes,5.1 metres,"Tubeless,Radial",DOHC,4.0,2470mm,,1695mm,,1361
